date,ret_1d,ret_overnight,ret_5d,close_vs_ma5,momentum_5_20,vol_20d,vix_change,vix_ma_ratio,bn_ret_1d,nifty_bn_spread,ret_zscore,high_low_range,target
2022-02-16,-0.0017432697608654,0.003227210135817,-0.0081082900723438,0.0013057781898575,0.035553684492353,0.0149204200298216,-0.0009704248991446,1.0337642843163248,-0.0056667593848506,0.0039234896239851,-0.2557935195979182,0.0134451975574153,0
2022-02-17,-0.0010160147191904,0.0042922703728935,-0.0171107902591413,0.0037843542125091,0.0182212776760374,0.0148159568661994,0.0689655204356796,1.0935559287933034,-0.0111227949522924,0.0101067802331019,-0.1704036129529811,0.0119650720573637,0
2022-02-18,-0.0016353356196504,-0.0039613068012196,-0.0056662236147282,0.0032887308311908,0.0214047466364403,0.0146830618306524,0.0072694159812936,1.0896490746160064,0.001798482155997,-0.0034338177756475,-0.2431205428373529,0.0093539447215104,0
2022-02-21,-0.004031556958107,-0.0048650913360584,0.0216026784440774,-0.0049610959413576,0.0449038361737889,0.0146170314273027,0.0329273585802512,1.11454503694175,0.0022993373146125,-0.0063308942727196,-0.5244704196565592,0.0162932096680914,0
2022-02-22,-0.0066515660675804,-0.0208466589215084,-0.0149978828186853,-0.0085955495405297,-0.01167990158812,0.0134182264536189,0.164192152467955,1.285562727008391,-0.0083308508285139,0.0016792847609334,-0.8320961086466702,0.0178297711195462,0
2022-02-23,-0.0016937094155936,0.0059852322068524,-0.0149489805237724,-0.0072926241811431,-0.0025227824818769,0.0133014062937581,-0.079519840360785,1.1743312860300197,0.0005459310627979,-0.0022396404783916,-0.2499744423642919,0.01130204441563,0
2022-02-24,-0.0477810384708364,-0.0301437070531698,-0.0610617661150648,-0.0429586097671056,-0.0106706137506229,0.0169157047603003,0.3031784168354057,1.4914305474543337,-0.0578719052188252,0.0100908667479887,-5.661271030253971,0.0308962049960508,1
2022-02-25,0.0252616601096495,0.0164759364778045,-0.0357657810227296,-0.0115873525610634,-0.0098302094424616,0.0180165349700127,-0.1638524029432095,1.2297362463449026,0.03413889435303,-0.0088772342433804,2.9149626917103286,0.0162380536940528,1
2022-02-28,0.0081340342903666,-0.0106133108284214,-0.0239878181185622,0.0013571141561927,0.0074974156665581,0.0178073456674549,0.0684367965359009,1.294194913068215,-0.0061884319908319,0.0143224662811985,0.9039400298536944,0.0273671139668106,0
2022-03-02,-0.0111916331229355,-0.0119567686230945,-0.0284486503917288,-0.0040746832414829,0.0267888018367494,0.0175627689845315,0.0231011499636688,1.296920740574951,-0.022993870566907,0.0118022374439714,-1.3651634368918262,0.012034819975804,0
2022-03-03,-0.006497577228417,0.0070607225431962,-0.0331237729477092,-0.0037920404642194,0.0389768580281062,0.017253211605242,-0.0366062166124261,1.2236296059312952,-0.0121138273061808,0.0056162500777637,-0.8140156666462414,0.0197599100840748,0
2022-03-04,-0.0153170320073322,-0.0096132923846827,-0.0001600562474797,-0.0190201805920563,0.0747166346713261,0.0173446727857322,-0.0071022998587776,1.1921461281410142,-0.0153530042955636,3.5972288231378435e-05,-1.8495429261015632,0.0198333802017139,0
2022-03-07,-0.0235266847399477,-0.0232312275904919,-0.0477386772650482,-0.0328102248688335,0.0466391489249761,0.0178941298576668,0.0489986010047551,1.223357665917603,-0.0446570471335476,0.0211303623935998,-2.8134709021947653,0.0146975479851902,1
2022-03-08,0.0094747765094835,-0.0072747460487546,-0.0464722415376583,-0.0142651359074759,0.0232487605361243,0.0179113528288908,-0.025230132050565,1.1725623002881984,0.008726518234019,0.0007482582754645,1.0613619057634651,0.0223124810911823,1
2022-03-09,0.0207262900882942,0.0040309742060705,-0.0156931474342191,0.0094039914040677,0.037669552009799,0.018668611547325,-0.0391745656962516,1.1089132688217236,0.0198246469271154,0.0009016431611788,2.3824468609066094,0.0261879244849243,1
2022-03-10,0.0152673871904744,0.0251906511540039,0.0058703667881219,0.0235905484085674,0.0556247359262476,0.0188397155578271,-0.0688023093152979,1.0181905054100755,0.019522211267386,-0.0042548240769115,1.7414953623030471,0.0186443053794881,1
2022-03-11,0.0021421537513466,-0.0039831278175277,0.0237052214101174,0.0209331223153008,0.0791072844895161,0.018710949494781,-0.0089913816623267,0.993922778172908,0.0020492300147954,9.292373655123144e-05,0.2004095068117432,0.0134392040202987,1
2022-03-14,0.014482565042708,0.0001954246669618,0.0635529743966123,0.0230555252131239,0.0925288859205191,0.0189168617889709,0.0130177482737743,0.9932314980063172,0.0221702337446176,-0.0076876687019096,1.6493462727947756,0.0166821291611841,0
2022-03-15,-0.0123464565033122,0.0017396174578084,0.0405627642241419,0.0025269237711329,0.051237994762412,0.0178368555649749,0.0408878202719071,1.0263991406564028,-0.0081983117088555,-0.0041481447944566,-1.500755842569249,0.0223699213827041,1
2022-03-16,0.0187451004846066,0.0128218442432335,0.0385430728039404,0.0136352546351585,0.060274852832291,0.016960019697631,-0.0976430507931301,0.9199786749139476,0.0207180665903916,-0.001972966105785,2.149827510595661,0.00883933378121,1
2022-03-17,0.0183619883565082,0.0134047773086411,0.0417086197767126,0.0237850443409965,0.0437377176444911,0.0174984413431201,-0.0626036557356035,0.859075217386671,0.019030324036841,-0.0006683356803327,2.1048447920468605,0.0097674040246436,0
2022-03-21,-0.0098022024704637,0.0024555500696533,0.0292926777994524,0.0079338492977822,0.0400990532268671,0.0176362392869347,0.0888987251049253,0.9308304826135052,-0.011256302335833,0.0014540998653693,-1.2020248583940751,0.0150108207116419,1
2022-03-22,0.0115612232521558,0.000163619976744,0.0263286882564302,0.014280944487075,0.024059729221372,0.0178331141464864,-0.022339607053657,0.9067791716738656,0.0091633683037883,0.0023978549483674,1.3063399153570012,0.0189483185224221,0
2022-03-23,-0.004033935455228,0.0051717121220871,0.0349667161150453,0.0033406762790006,0.0327001506235276,0.0178331443213811,0.0282509478104397,0.9291586894407544,-0.0055352748438539,0.0015013393886259,-0.524749688462511,0.0140789576357172,0
2022-03-24,-0.0013278937068936,-0.0087385032435148,0.0145740969298426,-0.0008678737555275,0.0069360639547304,0.0177640572546072,-0.0331313008009784,0.9030018412800416,-0.0171589334540198,0.0158310397471261,-0.2070225652027437,0.0116473623187353,0
2022-03-25,-0.0040498758909001,0.0038466563121452,-0.0077544043195265,-0.0033641471393129,-0.0130142463777511,0.0177873918521709,-0.0208942747021969,0.8859898023094988,-0.0032932604928147,-0.0007566153980853,-0.5266213184078811,0.0127295289089372,1
2022-03-28,0.0040226199498629,0.0016818987567772,0.006099008798396,-0.0005675605236754,-0.0538500797314611,0.0137026688934255,-0.034997852502933,0.8704021165464431,0.0084834107851903,-0.0044607908353273,0.4212025215572086,0.0134246439873417,1
2022-03-29,0.005998187274997,0.0043664625914527,0.0005660120267967,0.0053128656710497,-0.0394678672765436,0.0126958753192734,-0.0579390242338717,0.8286486502650687,0.0038335626076364,0.0021646246673605,0.653161737784083,0.0062308396972725,1
2022-03-30,0.0099824655821947,0.0082451445535419,0.0146471489131148,0.0123806192348141,-0.0272936506028924,0.0127491798810227,-0.03239430288375,0.8144152912041212,0.0135826409997064,-0.0036001754175116,1.1209716988060974,0.0077322464389296,0
2022-03-31,-0.0019144771620018,0.0011972179360793,0.0140511823024778,0.0076208638812069,-0.0376652700325874,0.0124029123702041,-0.0024260622478616,0.8265991004281934,0.0010816440774961,-0.0029961212394979,-0.2758956614356543,0.0071344601268268,1
2022-04-01,0.0117779652585923,-0.0015946182667945,0.0301666891360112,0.0134375546637302,-0.0408961565931598,0.0123707544077028,-0.1035991836621855,0.7557460172800475,0.0213038688557829,-0.0095259035971906,1.331788456288423,0.0159022555975448,1
2022-04-04,0.0216718413399843,0.0078464553395665,0.0482754843006039,0.0256197758206371,-0.063021029761894,0.0121710892430534,-0.028214891435332,0.7498743830370265,0.0400204373998949,-0.0183485960599105,2.4934677937059924,0.0179052141428083,0
2022-04-05,-0.005317557796472,0.0015065981012709,0.0364841925318306,0.0128914391302876,-0.0955356111282093,0.010456778669153,0.0323841389529582,0.792134336797654,-0.0146835215741474,0.0093659637776754,-0.6754648923526471,0.0096839427599323,0
2022-04-06,-0.0083391803235717,-0.0063845761708835,0.0176817905004786,0.0009510746566159,-0.0943615339192458,0.0109180448696353,0.0286641802707527,0.8318936453031066,-0.0114295160518079,0.0030903357282362,-1.0302456098723387,0.0068032776906256,0
2022-04-07,-0.0094397411049521,-0.0047367062765004,0.0100087766071659,-0.0104422017143577,-0.0691697789333469,0.0107691366214302,-0.0010515487530131,0.8467023115331319,-0.0020048791794309,-0.0074348619255212,-1.159466828006082,0.0092859950506286,1
2022-04-08,0.0082087593907955,0.0033220579198246,0.0064458118305301,-0.003592504119532,-0.0652297746901311,0.0104880250662967,-0.0689473403127569,0.8024313527535347,0.0051840508089606,0.0030247085818349,0.9127138010673864,0.0136186717012313,0
2022-04-11,-0.006151497975913,-0.0024431154191377,-0.0209628747873739,-0.0055045332775716,-0.0837693562155711,0.0107070101537953,0.0327868799432431,0.8422654173444566,-0.0036620527134029,-0.0024894452625101,-0.7733811252960726,0.0072476339770247,0
2022-04-12,-0.0081838106412522,-0.0050975880190603,-0.0237840444654771,-0.0088797521853198,-0.0628444588665044,0.0106386544303692,-0.006020832380703,0.8519621734260546,0.0035518254862614,-0.0117356361275137,-1.0120030375855196,0.0087249599298714,0
2022-04-13,-0.0031174816283502,0.0039702461608326,-0.0186436723945784,-0.0082464158783912,-0.0674134251776907,0.0101749939326726,-0.020374390693483,0.8524810464172298,-0.0075236973077821,0.0044062156794318,-0.4171452000271375,0.0118021358513011,0
2022-04-18,-0.0172811880101475,-0.0167204747945606,-0.0264122593824911,-0.0202039097890075,-0.0380939499404566,0.0103230004082073,0.0871275524054462,0.9374924242770256,-0.0196030917676941,0.0023219037575465,-2.0801622935936,0.0098930854396423,0
2022-04-19,-0.0125191788064678,0.0049668431687397,-0.0464284180690383,-0.0232677656333725,-0.0274315171643917,0.009829061402884,0.0222337281170208,0.9649786588753436,-0.0105474812137548,-0.0019716975927129,-1.52103585507763,0.0265912181386965,1
2022-04-20,0.010490244596548,0.0051065153995316,-0.0304611023679125,-0.0068623608441947,-0.0315682185703863,0.0099101627262765,-0.0556398763783415,0.924715202337474,-0.0007347811833244,0.0112250257798725,1.1805920522546192,0.0121349491230481,1
2022-04-21,0.014941678252146,0.0057216197924894,-0.0078550376056457,0.00958816200445,-0.0123076730695365,0.0101420098401866,-0.0439207119160864,0.8979325023204404,0.0138015841036316,0.0011400941485144,1.7032525805504102,0.0114531020792675,0
2022-04-22,-0.0126864526051679,-0.0086157108621202,-0.0173785332783907,0.0003069399907857,-0.013104923979488,0.0105130618875091,0.0280112038831694,0.9381870334991133,-0.0209514731262497,0.0082650205210818,-1.5406761370098867,0.0096728426333007,0
2022-04-25,-0.0126951225643019,-0.0094863102275035,-0.0127929221148541,-0.0098576878782405,0.0028143868950309,0.0108802821681024,0.1585830946549025,1.0944377240024483,0.0010431911027264,-0.0137383136670283,-1.5416941113911418,0.0097677278823541,1
2022-04-26,0.0145601216162072,0.0098709486704678,0.0142788715521173,0.0017256168047845,0.0114921414611712,0.0113663475107554,-0.0973659300347565,0.9987769183488614,0.0089364801568287,0.0056236414593784,1.658452498522056,0.0092670331255017,0
2022-04-27,-0.0094414436101153,-0.0074096068837638,-0.0057275464519027,-0.0065964603852305,0.0049332135861299,0.0115256584548003,0.0739968752879285,1.0782954655088184,-0.0103269132279836,0.0008854696178682,-1.15966672590794,0.008935697982762,1
2022-04-28,0.0121285088909346,0.0088681804577229,-0.0084834257925116,0.0071849367489529,-0.0038514715763487,0.0117853956020853,-0.0596798356700281,1.0190613354520324,0.0109175740883011,0.0012109348026334,1.3729471782296914,0.0145809497426005,0
2022-04-29,-0.0082632403816946,0.004882514978822,-0.0040413838065759,-0.0003273065321,0.0185722614865248,0.0116640111766074,0.0020640308183461,1.0243696533772686,-0.009171625778106,0.0009083853964113,-1.021329199292953,0.0189679536564013,0
2022-05-02,-0.0019559171203674,-0.0104137426503219,0.0067919508982396,-0.0036238518115109,0.0294461767317042,0.011664171163649,0.044284274303447,1.0705236710983526,0.0020949138643377,-0.0040508309847052,-0.2807612917488624,0.0102524447103163,0
2022-05-04,-0.0229361834519363,0.0016110984544782,-0.0304172566457093,-0.0204939242028465,0.0257697478318844,0.0122196405855853,0.0788953855990104,1.1445609262587335,-0.0248646564239051,0.0019284729719687,-2.74413779761996,0.0305140069641035,1
2022-05-05,0.0003028482136697,0.010622055617969,-0.020879307437554,-0.0160857308490048,0.0550482170365511,0.0108198142594685,-0.0726690267927574,1.0548205485704358,-0.0008988975627857,0.0012017457764554,-0.0155506710537855,0.0176140842428809,0
2022-05-06,-0.0162684216398562,-0.0160106220007523,-0.0483501493748319,-0.022478312784836,0.0377508650811466,0.0111676332866378,0.0473139005005167,1.0968590974188333,-0.0182117630363175,0.0019433413964613,-1.9612493664131607,0.0087317436590753,0
2022-05-09,-0.0066661826871809,-0.0111843890433391,-0.0468176462164247,-0.019643409440321,0.0377415599797359,0.0111430679894695,0.0367059146656709,1.1283548652758957,-0.0091295123725811,0.0024633296854001,-0.8338123040824306,0.0160472348625126,0
2022-05-10,-0.0037909688880922,-0.0032480497623747,-0.0485702130551839,-0.0135233193933043,0.0307685974348259,0.0110786377760288,0.0122559483431479,1.1326120667452275,0.0060466109643602,-0.0098375798524524,-0.4962220175676118,0.0127617205030171,0
2022-05-11,-0.0044919933245182,0.0018472849751569,-0.0306099206095001,-0.0118260034071751,0.060326775728693,0.0106953706671458,0.0224215254307742,1.1431722557048103,0.0061045195058475,-0.0105965128303657,-0.5785320845344339,0.0201737107153018,0
2022-05-12,-0.0222117521417858,-0.0090306859936297,-0.052428743044122,-0.0233323845038417,0.0531981074573491,0.0113903119115005,0.0644737399075738,1.1988441436285469,-0.0334648209311861,0.0112530687894003,-2.6590794365229384,0.0193699516265498,0
2022-05-13,-0.0016352232651188,0.0106907894736842,-0.0383334364765024,-0.0172903134226022,0.0613882062060224,0.0114033481673751,-0.0321384702074035,1.1452391200818977,-0.0122508367087088,0.0106156134435899,-0.2431073508449817,0.0217175727968985,1
2022-05-16,0.0038112305721171,0.0039886338168082,-0.028190040743795,-0.0078670307593043,0.0652743253557767,0.0115731884390016,0.0442741986232824,1.1766116901422508,0.014378942208965,-0.0105677116368478,0.3963824540470962,0.0150419956461744,1
2022-05-17,0.0263219359020472,0.0044374747072201,0.0011853411923923,0.018002380714156,0.0544268224814629,0.0131093020133968,-0.0729719064582761,1.081929757109117,0.0209627128796627,0.0053592230223844,3.0394538890792666,0.0235834383964033,0
2022-05-18,-0.0011685620062508,0.0036195030932718,0.0045277258804079,0.0158816047111498,0.046886673638103,0.012903652249983,-0.0193491881480341,1.0546477414300075,-0.0040289087498117,0.0028603467435609,-0.1883147965881228,0.0116131221840537,0
2022-05-19,-0.0265327253341793,-0.0198826017958917,8.85874636260553e-05,-0.0110898283512286,0.0775341835795669,0.0136396617073645,0.1013453052108595,1.1455757930226298,-0.0248231544195473,-0.001709570914632,-3.166422083009025,0.0132547597954292,1
2022-05-20,0.0288910387942893,0.0148265847072542,0.0306675572099166,0.0113570096489545,0.0954335636752652,0.014949435459044,-0.0594462180871482,1.064442565948206,0.0288377998045681,5.323898972120489e-05,3.3411024766566304,0.0171644912045948,0
2022-05-23,-0.0031630222318707,0.0015246265460445,0.0235067127384378,0.0035109656543215,0.0792516378627378,0.0147833376600571,0.012986979744866,1.065864973243884,-0.0008401371297077,-0.0023228851021629,-0.4224923033957303,0.0141198551926471,0
2022-05-24,-0.0055227542667355,0.0006691217996208,-0.0082506267596975,-0.0003713217827736,0.0406346693699145,0.0146156945604563,0.0957264875057659,1.1563613152294436,0.0012423315227594,-0.0067650857894949,-0.6995578259668513,0.0114231613876663,0
2022-05-25,-0.0061612191843656,0.0044154142457731,-0.0132078842496545,-0.0038811224085333,0.0551029456649229,0.0140744572607895,-0.0140405113717854,1.1246802682481885,0.0014392344375513,-0.0076004536219169,-0.7745225310405105,0.0135031896504287,1
2022-05-26,0.0090073873189953,0.0049420432226623,0.0228187022332564,0.0006039554805576,0.0737771243911096,0.0142635604480447,-0.1012658743574864,1.0060664843898572,0.0219979451506282,-0.0129905578316329,1.0064838821601856,0.0185990849024116,1
2022-05-27,0.0112738471989222,0.0078199160610968,0.0053054842488877,0.0108050302664257,0.0570652962239267,0.0142185885796321,-0.0545774563641517,0.9467559776838528,0.0147714444785533,-0.0034975972796311,1.27259795008841,0.0090903450117286,1
2022-05-30,0.0188932050929628,0.0107292909146296,0.0275490875521482,0.0242460437098279,0.0533435082948509,0.0149242427945296,-0.0698324037228462,0.8795562440367279,0.005999119228299,0.0128940858646637,2.167217061656175,0.0113645674994727,0
2022-05-31,-0.0046124339835348,-0.0049786434471423,0.028489680994981,0.0137956022903094,0.0568771671081248,0.0149431324939133,0.0250250255983757,0.9011704520590864,-0.0094775242842138,0.004865090300679,-0.5926735012869344,0.0101811385549192,0
2022-06-01,-0.0037264067061659,0.0005939026932303,0.031009384952328,0.0039183757614684,0.0402942708472955,0.0140735417170784,0.0180664476320098,0.9195351817983496,0.0037591468978754,-0.0074855536040414,-0.4886415150319644,0.0127309079526713,1
2022-06-02,0.0063700049931154,-0.0024874557428394,0.0283144929586089,0.0047232947571651,0.0315903747486938,0.0141540245648899,-0.0254196967361468,0.8961015983961853,-0.0002007912116833,0.0065707962047988,0.6968183347406909,0.0122293486513711,0
2022-06-03,-0.0026280502014673,0.0080376708338344,0.014178339219401,-0.0007170080557548,0.0036336956821934,0.0136521068737457,-0.0167322912251073,0.8835820767613591,-0.0095075250951673,0.0068794748936999,-0.3596791097895683,0.0136242836963892,0
2022-06-06,-0.0008893953501298,-0.0032320664709965,-0.0055127184523265,-0.0004994433689985,-0.0219342398311673,0.0135507313357372,0.0110110723595391,0.8969406745080483,0.0009964106846498,-0.0018858060347797,-0.1555367292822691,0.0100424229779539,0
2022-06-07,-0.0092459460064759,-0.0060322197743649,-0.0101420396665288,-0.0077272216523706,-0.0209979056772731,0.0137041866294947,0.0113861155222481,0.9109352547898232,-0.0088982567558881,-0.0003476892505878,-1.136712574795252,0.0085372445129313,0
2022-06-08,-0.0036609606157923,0.0035695882927307,-0.0100770150247385,-0.0093659537541499,-0.0217767258693056,0.0136890940462808,-0.0288791064011104,0.8905047344293646,-0.0014244931563607,-0.0022364674594316,-0.4809572292903238,0.013508669277799,1
2022-06-09,0.0074497277416889,-0.005649240542606,-0.0090149380938777,-0.00017053347469,-0.0514048425330857,0.0126466228643451,-0.0352822962477722,0.8690913822964762,0.0039861554843199,0.003463572257369,0.8235928765723337,0.0151080026081018,0
2022-06-10,-0.0167676984141,-0.0117822697195034,-0.0230640399982946,-0.0123509566471735,-0.0496541689525709,0.0133199782731656,0.0229885343828999,0.8970335605760145,-0.0171480899032774,0.0003803914891773,-2.0198714380380984,0.0093878820730456,0
2022-06-13,-0.0263797491152091,-0.0200132086502012,-0.0479886510577454,-0.0289915961082445,-0.0437026941638852,0.0146739237333449,0.1424923864350689,1.0299500894996974,-0.0312595825961307,0.0048798334809215,-3.148460536772536,0.0128150918969409,0
2022-06-14,-0.0026816094559853,-0.0063489190172021,-0.0416810080366003,-0.0233683816075074,-0.0092564755139569,0.013292087485188,-0.0214573728912479,1.009826061541325,-0.002828845713548,0.0001472362575626,-0.3659677148609483,0.0126206806222597,0
2022-06-15,-0.002539344381356,-0.0001811334434535,-0.0406021923958731,-0.0177494190246215,-0.0068497727573954,0.0132934819023158,0.0118775804536928,1.022174011731081,0.0008300004714045,-0.0033693448527606,-0.3492638066784019,0.0066753120122135,0
2022-06-16,-0.0211284478542902,0.0089280057791633,-0.0678172863674287,-0.024860660982403,-0.0394290635277985,0.0128066884189548,0.0325056990114249,1.0595321241538251,-0.021653330652539,0.0005248827982488,-2.531884371963121,0.0343769640950549,0
2022-06-17,-0.0043682936266399,-0.005725637083615,-0.0560616607807183,-0.0177932057634444,0.0037343184317686,0.0106493311521968,-0.0048098210019676,1.0552670760995804,0.0038615074112475,-0.0082298010378875,-0.564008011068397,0.0141890345571648,1
2022-06-20,0.0037042135956451,0.0026808774969758,-0.0268948416100899,-0.0087532116323447,0.0264240476862679,0.0107548011465917,-0.0153778724934099,1.0414294631610217,-0.0017790034407348,0.0054832170363799,0.3838171652464472,0.0124689586586654,1
2022-06-21,0.018804337854487,0.0068924278912678,-0.0059305373728946,0.0111048891831413,0.0242304579763493,0.011746417658097,-0.0566711497729139,0.9927912011961024,0.0155102434964455,0.0032940943580415,2.156782805772897,0.0183773943150583,0
2022-06-22,-0.0144192650853174,-0.0059563019685551,-0.0177700684097505,0.0001317141820751,0.0204495529174074,0.012061133415966,0.0075685833505962,1.009741845702525,-0.0104378111654251,-0.0039814539198922,-1.7441325414816202,0.0116425552987638,1
2022-06-23,0.0093004475196092,0.0024816230453369,0.0127632244987587,0.0068716513637863,0.0507035024293641,0.012075222871937,-0.0197183141473157,0.994167327389704,0.0088201116098585,0.0004803359097507,1.0408932457778417,0.0167741890934155,1
2022-06-24,0.0091664725885294,0.006476329895587,0.0265308791316571,0.0107921654734153,0.066475975279985,0.0119632360634894,-0.0158045946824616,0.9806260442332227,0.0148619048966349,-0.0056954323081055,1.0251627163183037,0.0082678984465818,1
2022-06-27,0.008458990377725,0.0144561170318645,0.0313937910573707,0.0130560349180735,0.081170554504227,0.0112093729046035,0.0223844773187003,1.0001190214607345,0.0054657961135962,0.0029931942641288,0.9420944163799492,0.0070711118707669,1
2022-06-28,0.0011464333961117,-0.0047119362492728,0.0135176863483881,0.0114809716860073,0.0577968830311065,0.0112259278697623,0.0209424335680283,1.0187120448966824,-0.0049924442678103,0.006138877663922,0.0834980200489443,0.0114793009872398,0
2022-06-29,-0.0032239710103227,-0.0093689668376502,0.0250303185934377,0.0032798713045603,0.0688275309597206,0.0112228980839946,0.0209789668804261,1.0374967294462392,-0.0110738305296264,0.0078498595193036,-0.4296485418594192,0.0110006145277018,0
2022-06-30,-0.0011930812414028,-0.0015570260320659,0.0143732489810113,-0.0007547994945577,0.0653565301934241,0.0110457854484813,-0.0027397016889267,1.030942444871349,0.0046649714092623,-0.0058580526506651,-0.1911936974972359,0.0102121570079688,0
2022-07-01,-0.0017870563085186,-0.0048509880824131,0.0033632055472394,-0.00320704577632,0.0535462664757672,0.0110470924499818,-0.0270146588125357,1.0000941286606115,0.0034210114825286,-0.0052080677910472,-0.2609346722914681,0.0179595921884918,1
2022-07-04,0.0052881882498054,-0.0026377395451819,0.0002084256131207,0.0020223360899775,0.0445186897577478,0.0111804281850457,-0.013176502900965,0.9851313945388772,0.0119694636644651,-0.0066812754146596,0.5697979286594821,0.0120331921547654,0
2022-07-05,-0.0015471713984448,0.0046605084870565,-0.0024826554524616,0.0009705209501098,0.0344013056234046,0.0110570619701991,-0.0085836148650952,0.9758502194910242,-0.0036828724563723,0.0021357010579274,-0.2327688310075782,0.0151984118895808,1
2022-07-06,0.0113181897073002,0.0004649077133174,0.0120703204630308,0.0098612728436593,0.0344746121137758,0.0114268490762213,-0.0250120459290265,0.9504830032192612,0.0150329160539548,-0.0037147263466545,1.2778043803416566,0.0131614667676017,1
2022-07-07,0.0089494920315105,0.0077518290927046,0.0223475794505789,0.0143805216815164,0.0432965497161551,0.0114904457212684,-0.0527873542506208,0.900182885572384,0.0173652965833193,-0.0084158045518087,0.9996861662143168,0.0064805337016929,1
2022-07-08,0.0054360478665673,0.0087244076757451,0.0297453227038471,0.0139205650370586,0.0285849698471194,0.0109460499153892,-0.0416667246156245,0.8650681539741485,0.0058347149205943,-0.000398667054027,0.587158714282603,0.007250016165064,0
2022-07-11,-0.0002835659276332,-0.0052062945133785,0.0240380162115045,0.0088322665954045,-0.0039566839634352,0.009004759453478,-0.0016303684738484,0.8718557596517668,0.0098393450801661,-0.0101229110077993,-0.084403887479488,0.0082048473536938,0
2022-07-12,-0.0097249750439381,-0.0055377284587752,0.0156506577082218,-0.0040450297145734,-0.005084031456733,0.009306295807112,0.0097984969844269,0.8874323906021886,-0.0095123141153913,-0.0002126609285467,-1.1929572791219374,0.0079460223639462,0
2022-07-13,-0.0057072925015229,0.0043529135384927,-0.0014477613444362,-0.0094447972576624,-0.0189405837535304,0.0093974375128484,-0.0016171849342689,0.8937577127199291,-0.008665804744928,0.0029585122434051,-0.7212251939985961,0.0118903843154524,0
2022-07-14,-0.0017536552323109,0.0032692654672672,-0.0120406123695452,-0.0087928666902588,-0.0496726577291025,0.0078826175170938,-0.009719238700144,0.8948524113030419,-0.0050707066923121,0.0033170514600011,-0.2570129191020481,0.0133417453078448,1
2022-07-15,0.0069359576863876,0.0045266953157425,-0.0105667742370902,0.0002143892859547,-0.0599799363852251,0.0078161435356272,-0.0403489511974592,0.8696941439651423,0.0009075939493887,0.0060283637369988,0.76326909118049,0.0087013925258274,1
2022-07-18,0.0142873041582765,0.0063679307422652,0.0038542180562406,0.0137150501739928,-0.0566239913261237,0.0082520729134543,-0.0250000298023217,0.8590953394199442,0.0194924785651326,-0.0052051744068561,1.626419915825677,0.0089535276591823,1
