date,nf_Adj Close,nf_Close,nf_High,nf_Low,nf_Open,nf_Volume,bnf_Adj Close,bnf_Close,bnf_High,bnf_Low,bnf_Open,bnf_Volume,vix_Adj Close,vix_Close,vix_High,vix_Low,vix_Open,vix_Volume,ret_1d,ret_5d,ret_10d,ret_20d,ret_intraday,ret_overnight,high_low_range,log_volume,volume_ratio_20d,close_vs_ma5,close_vs_ma20,close_vs_ma50,momentum_5_20,vol_5d,vol_20d,vol_50d,rsi_14,bn_ret_1d,bn_ret_5d,nifty_bn_spread,nifty_bn_corr_20d,vix_level,vix_change,vix_5d_change,vix_ma_ratio,close_vs_252d_high,close_vs_252d_low,dow,ret_zscore,ma5_smooth_signal,volume_normalized
2022-01-17,18308.099609375,18308.099609375,18321.55078125,18228.75,18235.650390625,266700,38215.703125,38216.1484375,38617.5,38138.25,38212.55078125,140300,16.7700004577637,16.7700004577637,17.5499992370605,16.2700004577637,16.5599994659424,0,0.0028675682661627,0.0169301636310181,0.0387162167103742,,0.0039729440517924,-0.0011010015679991,0.0050688374670235,12.4938797101701,,0.0049483948180228,,,,0.0032200589166282,,,,-0.0040200260169633,-0.0034356511143558,0.0068875942831261,,16.7700004577637,0.0126812197218473,-0.0514705787163198,,,,0,0.28558330987863,0.0073442687979126,0.247659747659748
2022-01-18,18113.05078125,18113.05078125,18350.94921875,18085.900390625,18337.19921875,227500,38209.85546875,38210.30078125,38855.55078125,38095.3984375,38337.3984375,168800,17.7800006866455,17.7800006866455,17.8799991607666,16.7700004577637,16.7700004577637,0,-0.0106536905679234,0.0031735475541032,0.017287080004493,,-0.0122237008403554,0.0015894391005005,0.0146330306984712,12.3349055173731,,-0.0063830575977306,,,,0.007089583861581,,,,-0.0001530153217706,-0.0060323925845244,-0.0105006752461527,,17.7800006866455,0.0602266071146262,0.0011261518865943,,,,1,-1.30200146217794,0.0021350914310243,0.207773707773708
2022-01-19,17938.400390625,17938.400390625,18129.19921875,17884.900390625,18129.19921875,276700,38040.91015625,38041.3515625,38330.5,37769.25,38145.75,165300,17.8199996948242,17.8199996948242,18.4500007629395,15.9399995803833,17.7800006866455,0,-0.0096422404339412,-0.0150419481629642,0.0007336238336983,,-0.0105243935941565,0.0008915360363653,0.0136187632567659,12.530689165775,,-0.0129972410874814,,,,0.0066269684606081,,,,-0.0044215621258052,-0.0177186319534109,-0.0052206783081359,,17.8199996948242,0.0022496629152974,0.0372525831361962,,,,2,-1.18324307953706,-0.0004646996413324,0.257834757834758
2022-01-20,17757,17757,17943.69921875,17648.44921875,17921,258100,37850.41015625,37850.8515625,38167.94921875,37591.8515625,38106.1015625,149600,17.7900009155273,17.7900009155273,18.4500007629395,17.3199996948242,17.8199996948242,0,-0.010112406160797,-0.0274294142679167,0.0006254745676845,,-0.0091512750404553,-0.0009700079296977,0.0166272455932871,12.4611023857067,,-0.017564018704051,,,,0.0064037399518752,,,54.1126579273858,-0.0050077085112767,-0.0160930198459491,-0.0051046976495202,,17.7900009155273,-0.0016834332104723,0.0652694672330083,,,,3,-1.23844710731719,0.0023742538822335,0.238909238909239
2022-01-21,17617.150390625,17617.150390625,17707.599609375,17485.849609375,17613.69921875,277600,37573.86328125,37574.30078125,37741,37224.25,37522.3515625,157800,18.8899993896484,18.8899993896484,19.6100006103516,16.9799995422363,17.7900009155273,0,-0.0078757453046686,-0.034980738089369,-0.0109780570436602,,0.00019593680079,-0.0080701008757109,0.0125871662035651,12.5339365076148,,-0.0183648862938745,,,,0.0056594853541804,,,49.7537993202904,-0.0073063291797637,-0.0207477036639776,-0.0005694161249049,,18.8899993896484,0.0618324012092097,0.140700483022235,,,,4,-0.975831861280117,0.003945223653756,0.258750508750509
2022-01-24,17149.099609375,17149.099609375,17599.400390625,16997.849609375,17575.150390625,323800,36947.12109375,36947.55078125,37694.69921875,36375.3515625,37601.94921875,231000,22.8299999237061,22.8299999237061,23.8999996185303,18.8899993896484,18.8899993896484,0,-0.0265679051873833,-0.0633053142996071,-0.0474469199983943,,-0.0242416577827559,-0.0023840404985332,0.0350776889138335,12.6878813202257,,-0.0319414357324228,,,,0.0076723459785826,,,33.7959582142365,-0.0166802837835575,-0.0331953299355822,-0.0098876214038258,,22.8299999237061,0.208576001130879,0.361359528952005,,,,0,-3.17055268947956,-0.0134142614024513,0.305759055759056
2022-01-25,17277.94921875,17277.94921875,17309.150390625,16836.80078125,17001.55078125,326500,37706.3125,37706.75,37788.80078125,36415.6015625,36598.05078125,267500,21.3600006103516,21.3600006103516,24.1399993896484,21.1800003051758,22.8299999237061,0,0.0075134912216943,-0.0461049644582495,-0.0430777332013347,,0.0162572485919827,-0.00860388192301,0.0273382913327703,12.6961852276986,,-0.0153847694955832,,,,0.0120796610021018,,,34.0840722584214,0.0205480255848318,-0.0131784040155238,-0.0130345343631375,,21.3600006103516,-0.064388932030967,0.201349819204168,,,,1,0.831079600339107,0.0015471016892447,0.308506308506309
2022-01-27,17110.150390625,17110.150390625,17182.5,16866.75,17062,395600,37981.66015625,37982.1015625,38147.6484375,37012.25,37058.19921875,346300,21.0699996948242,21.0699996948242,23.8700008392334,20.4400005340576,21.3600006103516,0,-0.0097117329146276,-0.046171898383585,-0.0605193312444777,,0.0028220836141718,-0.0124985445909085,0.0184539581939037,12.8881588787307,,-0.0156550055011828,,,,0.0120801400270545,,,34.2787842022801,0.0073024475060832,-0.001557515639334,-0.0170141804207109,,21.0699996948242,-0.0135768215000332,0.182379352169347,,,,3,-1.19140246805732,-0.0049808221016547,0.378815628815629
2022-01-28,17101.94921875,17101.94921875,17373.5,17077.099609375,17208.30078125,355300,37688.9609375,37689.3984375,38421.69921875,37581.5,38246.6015625,294300,20.7000007629395,20.7000007629395,21.3199996948242,20.2800006866455,21.0699996948242,0,-0.0004793161771092,-0.0368897213070901,-0.0633072721270466,,-0.0061802477683258,0.0057363838647951,0.0173313805832165,12.7807177820091,,-0.0086550517993194,,,,0.0126815237514915,,,31.8995738314187,-0.0077063435923457,-0.0042655083924176,0.0072270274152365,,20.7000007629395,-0.0175604621378164,0.163575025163277,,,,4,-0.107387702744603,-0.0103811562568977,0.337810337810338
2022-01-31,17339.849609375,17339.849609375,17410,17264.150390625,17301.05078125,321700,37974.91015625,37975.3515625,38217.25,37647.8515625,38091.80078125,217800,21.9500007629395,21.9500007629395,22.1100006103516,20.7000007629395,20.7000007629395,0,0.0139107178709299,-0.0157403879232118,-0.050170515625214,,0.0022425706169851,0.0116420391590048,0.0084112384282816,12.6813747132271,1.18369975163278,0.0083770457479315,-0.0242407294685035,,,0.0158376989039177,,,33.5015780225032,0.0075870970844544,0.0106735394381611,0.0063236207864754,,21.9500007629395,0.0603864712042887,0.16199054908217,1.19222206630676,,,0,1.58220342219199,-0.0024111572599734,0.303622303622304
2022-02-01,17576.849609375,17576.849609375,17622.400390625,17244.55078125,17529.44921875,386400,38505.05078125,38505.5,38802.69921875,37690.6015625,38460.44921875,234100,19.9799995422363,19.9799995422363,22.0699996948242,19.75,21.9500007629395,0,0.0136679386118703,0.02494300049235,-0.0399413382930006,-0.0027714990916805,0.0027040433520466,0.0109343283619075,0.0214970041715248,12.8646283813205,1.3747465044295,0.0170993589435684,-0.0107681468391285,,0.0277144995840306,0.0100909331295374,0.0104728463716971,,39.092106984073,0.0139603299426334,0.0421665086266183,-0.000292391330763,0.736256230199906,19.9799995422363,-0.0897494830172985,-0.124835759570475,1.07491590247276,,,1,1.55369774388322,0.0060142779434593,0.369454619454619
2022-02-02,17780,17780,17794.599609375,17674.80078125,17706.19921875,271200,39330.04296875,39330.5,39386.6015625,38752.6484375,38841.55078125,252600,18.6499996185303,18.6499996185303,19.9799995422363,18.5499992370605,19.9799995422363,0,0.0115578385853996,0.0290573131622111,-0.0183873376866343,-0.0014181210597997,0.0041680758438461,0.0073590894983824,0.0067378418517997,12.5106118350484,0.960816268688443,0.0229113875548192,0.0007363415485905,,0.0304754342220109,0.0104986187424352,0.0105478455511823,,40.3568811711683,0.021425510641337,0.0430625816332619,-0.0098676720559374,0.745721304977483,18.6499996185303,-0.0665665642731636,-0.126872701984285,0.996580073168437,,,2,1.30594250817276,0.0128376405472219,0.252238502238502
2022-02-03,17560.19921875,17560.19921875,17781.150390625,17511.150390625,17767.75,226600,39009.546875,39010,39424.8515625,38861.1484375,39255.69921875,193800,19.1599998474121,19.1599998474121,19.6000003814697,17.4099998474121,18.6499996185303,0,-0.0123622486642295,0.0263030317005039,-0.0210833275899369,-0.0203651709878522,-0.0116813204401232,-0.0006889763779527,0.0153756797765543,12.330941627576,0.806362649680622,0.0050612897189283,-0.0106185858642569,,0.0466682026883562,0.0114964615779747,0.0107663240865456,,35.5634884450351,-0.0081488920812092,0.0270627057275538,-0.0042133565830202,0.772880739016426,19.1599998474121,0.027345857335842,-0.09065020764482,1.01858003241595,,,3,-1.50261006298599,0.0017575839932035,0.206857956857957
2022-02-04,17516.30078125,17516.30078125,17617.80078125,17462.55078125,17590.19921875,261400,38788.90234375,38789.3515625,39278.6015625,38562.6015625,39128,163100,18.8999996185303,18.8999996185303,19.7800006866455,18.6000003814697,19.1599998474121,0,-0.0024998826581151,0.0242283237542138,-0.0135551736639072,-0.0129381775126099,-0.0042011143012655,0.0017084088640615,0.0088631727634058,12.4738070801723,0.926096506766811,-0.0021839845671142,-0.0124531700026779,,0.0371665012668237,0.0117805974873517,0.0105638168279986,,34.958004561094,-0.0056562019354011,0.0291846824465518,0.0031563192772859,0.761584617596232,18.8999996185303,-0.0135699494234052,-0.0869565738196415,1.00230686868793,,,4,-0.344630448818379,0.0028012722919277,0.242266992266992
2022-02-07,17213.599609375,17213.599609375,17536.75,17119.400390625,17456.30078125,265000,37995.0078125,37995.44921875,38837.55078125,37802.69921875,38592.05078125,241900,20.4400005340576,20.4400005340576,21.0799999237061,18.1800003051758,18.8999996185303,0,-0.0172811129276234,-0.007280916665606,-0.0229067001360645,-0.0336332861189491,-0.0139033564393945,-0.0034253807781278,0.0242453419880697,12.4874851049684,0.934595919518948,-0.0180149016702707,-0.0278773343791337,,0.026352369453343,0.0138612533518513,0.0111389704780187,,29.7936032885011,-0.0204670176677435,0.0005292289715059,0.00318590474012,0.788916297967414,20.4400005340576,0.081481531566671,-0.0687927187424672,1.07587443039125,,,0,-2.08015347785585,-0.0109474284491515,0.245929995929996
2022-02-08,17266.75,17266.75,17306.44921875,17043.650390625,17279.849609375,268500,38028.0078125,38028.44921875,38222.1015625,37319.05078125,38176.1015625,200200,19.6800003051758,19.6800003051758,20.9400005340576,19.5599994659424,20.4400005340576,0,0.0030876976246183,-0.0176425022837768,0.0068604412654227,-0.0409119855408459,-0.0007580858439817,0.0038487011144327,0.0152199358955796,12.5006061929311,0.940949710881374,-0.0114854109561026,-0.0228434209546009,,0.0232694832570691,0.011614592345567,0.0108202427461809,,33.5119231536121,0.0008685250649362,-0.0123891595031878,0.002219172559682,0.769161515950245,19.6800003051758,-0.0371820063123533,-0.0150149771738667,1.03044742487688,,,1,0.311429573281688,-0.0084137120180457,0.249491249491249
2022-02-09,17463.80078125,17463.80078125,17477.150390625,17339,17370.099609375,236400,38609.80078125,38610.25,38648.1484375,38192,38283.6015625,124900,18.5599994659424,18.5599994659424,19.6800003051758,17.8899993896484,19.6800003051758,0,0.0114121523303458,-0.0177839830568053,0.0107565753404526,-0.0327845267435581,0.0053943946196156,0.0059854697250495,0.0079106714715461,12.3732805645141,0.826111266424378,0.0034285369539956,-0.0100337937761186,,0.0150005436867527,0.01156746184714,0.0111853490449579,,40.8336080792656,0.0152990930001726,-0.0183127598174445,-0.0038869406698267,0.787555348261501,18.5599994659424,-0.0569106108671574,-0.0048257455457784,0.969772936816432,,,2,1.28883690559098,0.0045355771083608,0.216829466829467
2022-02-10,17605.849609375,17605.849609375,17639.44921875,17427.150390625,17554.099609375,273600,39010.49609375,39010.94921875,39197.19921875,38520,38801.44921875,147800,17.7099990844727,17.7099990844727,18.9300003051758,16.7999992370605,18.5599994659424,0,0.008133901085124,0.0025996510663874,0.0289710614713007,-0.0333015790388625,0.0029480293009367,0.0051706286195127,0.0120584256275796,12.5194224647305,0.951354358635558,0.0110599308456249,-0.0002629327025093,,0.03590123010525,0.0112826202506313,0.0111598904770313,,47.0356288386211,0.010378052945785,2.43327031530516E-05,-0.002244151860661,0.79167206304287,17.7099990844727,-0.0457974356642346,-0.0756785372905575,0.924080304283661,,,3,0.903924389696419,0.0170448241244403,0.254680504680505
2022-02-11,17374.75,17374.75,17454.75,17303,17451,253100,38516.80078125,38517.25,38790.25,38396.3984375,38567.6484375,155000,18.6800003051758,18.6800003051758,19.5300006866455,16.8600006103516,17.7099990844727,0,-0.0131262969128136,-0.0080810887537122,0.01595144376589,-0.048365670752463,-0.0043693771130594,-0.0087953500007488,0.0087339386178218,12.4415399465332,0.887883252648565,-0.0005867143707632,-0.0109059473043111,,0.0402845819987507,0.012891683605395,0.0113998639844135,,45.410302513463,-0.0126554013331393,-0.0070148520544761,-0.0004708955796742,0.825654387787864,18.6800003051758,0.0547713873996515,-0.0116401755447019,0.969684399495656,,,4,-1.59232000637608,0.0027019916206902,0.233821733821734
2022-02-14,16842.80078125,16842.80078125,17099.5,16809.650390625,17076.150390625,305500,36908.12109375,36908.55078125,37796.55078125,36828.05078125,37664,213800,22.9799995422363,22.9799995422363,23.5400009155273,18.6800003051758,18.6800003051758,0,-0.0306162228952934,-0.0215410394420382,-0.0286651175945761,-0.0773974894896128,-0.0136652350815035,-0.0171858363069972,0.0172091098825838,12.6297050575938,1.05760576057606,-0.027034551674925,-0.0373165947221022,,0.0558564500475746,0.0175104839705529,0.0130035296454654,,44.3374459741976,-0.0417656820969825,-0.0286060162426935,0.011149459201689,0.869695805137115,22.9799995422363,0.230192674882833,0.124266093043711,1.17334692353723,,,0,-3.64588177121585,-0.0264057392371183,0.287138787138787
2022-02-15,17352.44921875,17352.44921875,17375,16839.25,16933.25,298700,38169.65625,38170.1015625,38231.6015625,36651.8515625,36989.80078125,193000,20.6100006103516,20.6100006103516,23.1399993896484,20.4300003051758,22.9799995422363,0,0.0302591263839775,0.004963251263266,-0.0127668151922578,-0.0521982298007402,0.0247559812056161,0.0053702005934007,0.0308746041118565,12.6071950042042,1.02836879432624,0.0014150069001002,-0.0054704724395125,,0.0571614810640063,0.0235282484631699,0.0150410046983175,,51.2072995029511,0.0341804474721041,0.0037249045559333,-0.0039213210881265,0.908646927240099,20.6100006103516,-0.10313311484314,0.0472561123350792,1.04211966236776,,,1,3.50173508127427,0.00655995667255,0.28021978021978
2022-02-16,17322.19921875,17322.19921875,17490.599609375,17257.69921875,17408.44921875,244500,37953.359375,37953.80078125,38461.69921875,37762.80078125,38296.5,170100,20.5900001525879,20.5900001525879,21.0200004577637,19.3500003814697,20.6100006103516,0,-0.0017432697608654,-0.0081082900723438,-0.0257480754358829,-0.0436619745646968,-0.0049544907140323,0.003227210135817,0.0134451975574153,12.4069705878971,0.839312073049329,0.0013057781898575,-0.0049490985588512,,0.035553684492353,0.0228276443485733,0.0149204200298216,,53.5966697122306,-0.0056667593848506,-0.0170019416799942,0.0039234896239851,0.912552378640489,20.5900001525879,-0.0009704248991446,0.109375040143216,1.03376428431632,,,2,-0.255793519597918,0.0059541964126008,0.225071225071225
2022-02-17,17304.599609375,17304.599609375,17442.900390625,17235.849609375,17396.55078125,232100,37531.2109375,37531.6484375,38124.5,37425.6015625,38042.1015625,136300,22.0100002288818,22.0100002288818,22.3700008392334,19.4599990844727,20.5900001525879,0,-0.0010160147191904,-0.0171107902591413,-0.0145556212768976,-0.0353320679351787,-0.0052855978769139,0.0042922703728935,0.0119650720573637,12.3549235922625,0.802891933028919,0.0037843542125091,-0.0041472420066225,,0.0182212776760374,0.0222293379501509,0.0148159568661994,,53.4263340006116,-0.0111227949522924,-0.0379201432129981,0.0101067802331019,0.90251290756409,22.0100002288818,0.0689655204356796,0.242800754754371,1.0935559287933,,,3,-0.170403612952981,0.0007031839193818,0.212454212454212
2022-02-18,17276.30078125,17276.30078125,17380.80078125,17219.19921875,17236.05078125,189600,37598.7109375,37599.1484375,37817.55078125,37304.44921875,37344.44921875,113500,22.1700000762939,22.1700000762939,23.2099990844727,21.6399993896484,22.0100002288818,0,-0.0016353356196504,-0.0056662236147282,-0.0137015231125114,-0.0270709702511685,0.0023352217112162,-0.0039613068012196,0.0093539447215104,12.1526718688031,0.663737725578057,0.0032887308311908,-0.004398705099917,,0.0214047466364403,0.021536002819135,0.0146830618306524,,48.8435770670211,0.001798482155997,-0.0238361140138508,-0.0034338177756475,0.90364773055557,22.1700000762939,0.0072694159812936,0.186830819812737,1.08964907461601,,,4,-0.243120542837353,0.0020829539137723,0.169210419210419
2022-02-21,17206.650390625,17206.650390625,17351.05078125,17070.69921875,17192.25,215200,37685.1640625,37685.6015625,38054.3984375,37156.80078125,37400,143300,22.8999996185303,22.8999996185303,23.7600002288818,20.5699996948242,22.1700000762939,0,-0.004031556958107,0.0216026784440774,-0.0004037051463783,-0.0233011577297114,0.0008376094243045,-0.0048650913360584,0.0162932096680914,12.2793231072698,0.76167554462279,-0.0049610959413576,-0.0072382721565403,,0.0449038361737889,0.0145196267490754,0.0146170314273027,,42.8264219839045,0.0022993373146125,0.0210534080802964,-0.0063308942727196,0.90001177508847,22.8999996185303,0.0329273585802512,-0.0034812848259208,1.11454503694175,,,0,-0.524470419656559,0.0010501373366651,0.195258445258445
2022-02-22,17092.19921875,17092.19921875,17148.55078125,16843.80078125,16847.94921875,300100,37371.21484375,37371.6484375,37659.3984375,36818.1015625,36833,159400,26.6599998474121,26.6599998474121,27.8199996948242,22.8999996185303,22.8999996185303,0,-0.0066515660675804,-0.0149978828186853,-0.0101090698162653,-0.0033179812305652,0.0144973134016913,-0.0208466589215084,0.0178297711195462,12.6118710314285,1.06664297138795,-0.0085955495405297,-0.0136797905047033,,-0.01167990158812,0.0023331691464847,0.0134182264536189,,36.1975953556406,-0.0083308508285139,-0.0209182866252689,0.0016792847609334,0.908554366742764,26.6599998474121,0.164192152467955,0.293546776219981,1.28556272700839,,,1,-0.83209610864667,0.0067695866749593,0.281644281644282
2022-02-23,17063.25,17063.25,17220.69921875,17027.849609375,17194.5,200200,37391.6171875,37392.05078125,37774.6015625,37318,37628.55078125,137300,24.5400009155273,24.5400009155273,26.6599998474121,23.9099998474121,26.6599998474121,0,-0.0016937094155936,-0.0149489805237724,-0.0229360599257437,-0.0124261980418954,-0.0076332548198551,0.0059852322068524,0.01130204441563,12.2070721458633,0.727907357245442,-0.0072926241811431,-0.0147399910663986,,-0.0025227824818769,0.0023400206840045,0.0133014062937581,,39.2002594267145,0.0005459310627979,-0.0148008891978353,-0.0022396404783916,0.914795478455086,24.5400009155273,-0.079519840360785,0.19184073500082,1.17433128603002,,,2,-0.249974442364292,0.01243406995452,0.17999592999593
2022-02-24,16247.9501953125,16247.9501953125,16705.25,16203.25,16548.900390625,458000,35227.69140625,35228.1015625,36709.1484375,34991.3515625,36085.19921875,427800,31.9799995422363,31.9799995422363,33.9700012207031,24.5400009155273,24.5400009155273,0,-0.0477810384708364,-0.0610617661150648,-0.0771277413013585,-0.0503911523644419,-0.0181855101069427,-0.0301437070531698,0.0308962049960508,13.0346244630963,1.64656396613399,-0.0429586097671056,-0.0594755439249709,,-0.0106706137506229,0.0199084612632871,0.0169157047603003,,29.3572638998512,-0.0578719052188252,-0.061376117780598,0.0100908667479887,0.970177264935411,31.9799995422363,0.303178416835406,0.452975884128875,1.49143054745433,,,3,-5.66127103025397,-0.0311958425325535,0.442307692307692
2022-02-25,16658.400390625,16658.400390625,16748.80078125,16478.30078125,16515.650390625,329800,36430.328125,36430.75,36684.6484375,35768.19921875,35901.69921875,372800,26.7399997711182,26.7399997711182,31.9799995422363,26.1499996185303,31.9799995422363,0,0.0252616601096495,-0.0357657810227296,-0.0412293477244276,-0.025935571580268,0.0086433168917786,0.0164759364778045,0.0162380536940528,12.7062416891076,1.19112973129153,-0.0115873525610634,-0.0344768373025823,,-0.0098302094424616,0.0261772584384579,0.0180165349700127,,41.2701683611704,0.03413889435303,-0.0310751303169058,-0.0088772342433804,0.975875180325769,26.7399997711182,-0.16385240294321,0.20613440140268,1.2297362463449,,,4,2.91496269171033,-0.0009289762857503,0.311864061864062
2022-02-28,16793.900390625,16793.900390625,16815.900390625,16356.2998046875,16481.599609375,404200,36204.87890625,36205.30078125,36270.25,35611.8984375,35938.94921875,238300,28.5699996948242,28.5699996948242,29.7900009155273,26.7399997711182,26.7399997711182,0,0.0081340342903666,-0.0239878181185622,-0.002903340795875,-0.0314852337851203,0.0189484509180988,-0.0106133108284214,0.0273671139668106,12.9096650839517,1.43840856924254,0.0013571141561927,-0.0250807561070284,,0.0074974156665581,0.0270698974525119,0.0178073456674549,,42.7526986654852,-0.0061884319908319,-0.0392802746904539,0.0143224662811985,0.96636420368948,28.5699996948242,0.0684367965359009,0.247598260731231,1.29419491306822,,,0,0.903940029853694,0.0140723569481029,0.387566137566138
2022-03-02,16605.94921875,16605.94921875,16678.5,16478.650390625,16593.099609375,517700,35372.390625,35372.80078125,35553.69921875,34897.44921875,35381.8984375,211300,29.2299995422363,29.2299995422363,30.8400001525879,28.5699996948242,28.5699996948242,0,-0.0111916331229355,-0.0284486503917288,-0.0430198636854892,-0.0552374522284783,0.0007743947591166,-0.0119567686230945,0.012034819975804,13.15715120289,1.80025732865042,-0.0040746832414829,-0.0332673116574284,,0.0267888018367494,0.0272338248167497,0.0175627689845315,,36.8150486518161,-0.022993870566907,-0.0534856700151413,0.0118022374439714,0.96260603622881,29.2299995422363,0.0231011499636688,0.0963990888797281,1.29692074057495,,,2,-1.36516343689183,0.0027547241153882,0.503052503052503
